algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,2089.0,0.155,,Elizabeth: The Struggle for the Throne,"The legend of Elizabeth I, the untouchable, charismatic Virgin Queen, is a powerful and enduring one. Most biographies focus on the years of her reign, during which she proved herself as adept a ruler -- and as shrewd an operator -- as England had ever seen. But while the history of her rule is fascinating, the story of how her remarkable character was forged seems vital to a full understanding of the woman who led England into a new age of prosperity, power, and artistic achievement. David Starkey's Elizabeth: The Struggle for the Throne explores the terra incognita of Elizabeth's early years, and the result is nothing short of captivating.Starkey finds that Elizabeth's early years ran the gamut from days of snug security as the daughter of Henry VIII and Anne Boleyn, and Henry's heir apparent, to the years of uncertainty after her mother's execution whenElizabeth was separated from court and virtually forgotten. She received a first-rate academic education, excelling in languages and rhetoric and exhibiting a strong interest in the Protestant religion her father had established in England. But the education she received from life itself would prove far more valuable for the monarch-to-be. After the death of Henry VIII and Edward VI (Elizabeth's half brother), Elizabeth's status as sister and would-be successor to the Catholic queen Mary put her in a dangerous position.It also put her in prison at Mary's command -- and perilously close to execution -- after plots to place Elizabeth on the throne were revealed. Starkey makes it clear that while others may have actually done the dirty work, Elizabeth was usually in the thick of these efforts. Her imprisonment taught her to cover her tracks, but it did not stop her maneuverings. While fervently professing her Catholic faith, she surrounded herself with Protestant advisers and attendants, and bided her time. She evaded another snare of her sister's when Mary attempted to neutralize Elizabeth by marrying her off to a Catholic Spaniard in exchange for naming Elizabeth her successor. Perhaps Elizabeth had learned early on from the plight of her mother that marriage had its drawbacks. Starkey, however, suggests that Elizabeth, in a moment of true regality, would not accept the crown if it came through bullying and capitulation. Again, Elizabeth bided her time.Her seeming patience -- for Starkey reveals that Elizabeth continued to plot -- paid off when Mary, never robust, entered her final illness. Elizabeth managed to convince the now irrational queen that she was, indeed, a staunch Catholic and vowed to preserve England as a Catholic realm. Upon Mary's death, Elizabeth ascended to the throne with no meaningful opposition, thereby beginning what would be a golden age, one of the most legendary reigns in history. Starkey lets us understand, for the first time, the forces that made her into the formidable woman -- and brilliant ruler -- that she would soon prove to be."
,,,,,1457.0,0.155,,The Cruel Prince,"This is a previously published cover edition of ISBN 9780316310277. An alternative cover edition for this ISBN can be found here.Of course I want to be like them. TheyÃ¢ÂÂre beautiful as blades forged in some divine fire. They will live forever.And Cardan is even more beautiful than the rest. I hate him more than all the others. I hate him so much that sometimes when I look at him, I can hardly breathe.Jude was seven when her parents were murdered and she and her two sisters were stolen away to live in the treacherous High Court of Faerie. Ten years later, Jude wants nothing more than to belong there, despite her mortality. But many of the fey despise humans. Especially Prince Cardan, the youngest and wickedest son of the High King.To win a place at the Court, she must defy himÃ¢ÂÂand face the consequences.As Jude becomes more deeply embroiled in palace intrigues and deceptions, she discovers her own capacity for trickery and bloodshed. But as betrayal threatens to drown the Courts of Faerie in violence, Jude will need to risk her life in a dangerous alliance to save her sisters, and Faerie itself."
,,,,,6416.0,0.154,,The Mermaid's Madness,"There is an old story Ã¢ÂÂ you might have heard it Ã¢ÂÂ about a young mermaid, the daughter of a king, who saved the life of a human prince and fell in love.So innocent was her love, so pure her devotion, that she would pay any price for the chance to be with her prince. She gave up her voice, her family, and the sea, and became human. But the prince had fallen in love with another woman.The tales say the little mermaid sacrificed her own life so that her beloved prince could find happiness with his bride.The tales lie."
,,,,,10241.0,0.154,,Every Last One,"The latest novel from Pulitzer Prize-winner Anna QuindlenIn this breathtaking and beautiful novel, the #1 New York Times"" bestselling author Anna Quindlen creates an unforgettable portrait of a mother, a father, a family, and the explosive, violent consequences of what seem like inconsequential actions.Mary Beth Latham has built her life around her family, around caring for her three teenage children and preserving the rituals of their daily life. When one of her sons becomes depressed, Mary Beth focuses on him, only to be blindsided by a shocking act of violence. What happens afterwards is a testament to the power of a woman's love and determination, and to the invisible lines of hope and healing that connect one human being with another. Ultimately, as rendered in Anna Quindlen's mesmerizing prose, Every Last One"" is a novel about facing every last one of the things we fear most, about finding ways to navigate a road we never intended to travel, and about living a life we never dreamed we'd have to live, but find ourselves brave enough to try."
,,,,,6302.0,0.153,,The Grass Is Singing,"Set in South Africa under white rule, Doris Lessing's first novel is both a riveting chronicle of human disintegration and a beautifully understated social critique. Mary Turner is a self-confident, independent young woman who becomes the depressed, frustrated wife of an ineffectual, unsuccessful farmer. Little by little the ennui of years on the farm work their slow poison, and Mary's despair progresses until the fateful arrival of an enigmatic and virile black servant, Moses. Locked in anguish, Mary and Moses -- master and slave -- are trapped in a web of mounting attraction and repulsion. Their psychic tension explodes in an electrifying scene that ends this disturbing tale of racial strife in colonial South Africa.The Grass Is Singing blends Lessing's imaginative vision with her own vividly remembered early childhood to recreate the quiet horror of a woman's struggle against a ruthless fate."
,,,,,9262.0,0.152,,The Secret Heir,"Years before, he was anointed future king of Israel. Now if the sitting king learns of his secret, it will mean death for David and everyone in his family. David's secret destiny becomes more complicated when he falls in love with King Saul's daughter, Michal. He will do whatever it takes to secure her heart, provided she doesn't find out that David is the rumored rival to her father's throne. Now that Michal is of age, the Queen determines her daughter must be married as soon as possible. Michal resigns herself to a pre-arranged marriage with a man she does not love. Then by fate or God's providence she meets the handsome, young lyre player standing outside her father's chambers. One lives in a palace; the other sleeps under the stars. Though they come from vastly different worlds, Michal and David are drawn together. When King Saul uncovers David's secret and vows to kill him, Michal is torn between her love for her father and feelings for David. Two kings, two men she deeply loves but for different reasons Ã¢ÂÂ one heart broken in two."
,,,,,10851.0,0.151,,A Year Down Yonder,"Mary Alice remembers childhood summers packed with drama. At fifteen, she faces a whole long year with Grandma Dowdel, well known for shaking up her neighbors-and everyone else. All Mary Alice can know for certain is this: when trying to predict how life with Grandma might turn out . . . better not. Move to Awards: New York Times BestsellerAn ALA Notable BookAn ALA Best Book for Young AdultsA BooklistÃÂ Best Book of the YearA School Library JournalÃÂ Best Book of the Year"
,,,,,13178.0,0.149,,First Term at Malory Towers,"Darrell Rivers begins her happy life at Malory Towers two terms later than the other girls, but she soon makes firm friends with Sally, the steady one, and the adoring Mary Lou."
,,,,,12049.0,0.148,,Innocent Traitor,"I am now a condemned traitor . . . I am to die when I have hardly begun to live.Historical expertise marries page-turning fiction in Alison WeirÃ¢ÂÂs enthralling debut novel, breathing new life into one of the most significant and tumultuous periods of the English monarchy. It is the story of Lady Jane GreyÃ¢ÂÂÃ¢ÂÂthe Nine DaysÃ¢ÂÂ QueenÃ¢ÂÂÃ¢ÂÂa fifteen-year-old girl who unwittingly finds herself at the center of the religious and civil unrest that nearly toppled the fabled House of Tudor during the sixteenth century.The child of a scheming father and a ruthless mother, for whom she is merely a pawn in a dynastic game with the highest stakes, Jane Grey was born during the harrowingly turbulent period between Anne BoleynÃ¢ÂÂs beheading and the demise of JaneÃ¢ÂÂs infamous great-uncle, King Henry VIII. With the premature passing of JaneÃ¢ÂÂs adolescent cousin, and HenryÃ¢ÂÂs successor, King Edward VI, comes a struggle for supremacy fueled by political machinations and lethal religious fervor.Unabashedly honest and exceptionally intelligent, Jane possesses a sound strength of character beyond her years that equips her to weather the vicious storm. And though she has no ambitions to rule, preferring to immerse herself in books and religious studies, she is forced to accept the crown, and by so doing sets off a firestorm of intrigue, betrayal, and tragedy.Alison Weir uses her unmatched skills as a historian to enliven the many dynamic characters of this majestic drama. Along with Lady Jane Grey, Weir vividly renders her devious parents; her much-loved nanny; the benevolent Queen Katherine Parr; JaneÃ¢ÂÂs ambitious cousins; the Catholic Ã¢ÂÂBloodyÃ¢ÂÂ Mary, who will stop at nothing to seize the throne; and the protestant and future queen Elizabeth. Readers venture inside royal drawing rooms and bedchambers to witness the power-grabbing that swirls around Lady Jane Grey from the day of her birth to her unbearably poignant death. Innocent Traitor paints a complete and compelling portrait of this captivating young woman, a faithful servant of God whose short reign and brief life would make her a legend.Ã¢ÂÂAn impressive debut. Weir shows skill at plotting and maintaining tension, and she is clearly going to be a major player in the . . . historical fiction game.Ã¢ÂÂÃ¢ÂÂThe IndependentÃ¢ÂÂAlison Weir is one of our greatest popular historians. In her first work of fiction . . . Weir manages her heroineÃ¢ÂÂs voice brilliantly, respecting the pastÃ¢ÂÂs distance while conjuring a dignified and fiercely modern spirit.Ã¢ÂÂÃ¢ÂÂLondon Daily Mail"
,,,,,4656.0,0.147,,Kingdom of the Feared,"Emilia is reeling from the shocking discovery that her twin sister, Vittoria, is alive. But before she faces the demons of her past, Emilia yearns to claim her king, the seductive Prince of Wrath, in the flesh. Emilia doesnÃ¢ÂÂt simply desire his body, she wants his heart and soulÃ¢ÂÂbut thatÃ¢ÂÂs something the enigmatic demon canÃ¢ÂÂt promise her.When a high-ranking member of House Greed is assassinated, Emilia and Wrath are drawn to the rival demon court. Damning evidence points to Vittoria as the murderer and sheÃ¢ÂÂs quickly declared an enemy of the Seven Circles. Despite her betrayal, Emilia will do anything to solve this new mystery and find out who her sister really is.Together Emilia and Wrath play a sin-fueled game of deception as they work to stop the unrest thatÃ¢ÂÂs brewing between witches, demons, shape-shifters and the most treacherous foes of all: the Feared.Emilia was warned that when it came to the Wicked nothing was as it seemed. But, have the true villains been much closer all along? When the truth is finally revealed, it just might end up costing Emilia her heart.Two curses.One prophecy.A reckoning all have feared.And a love more powerful than fate. All hail the king and queen of Hell.From the #1 New York Times bestselling author of the Stalking the Jack the Ripper series comes the steamy conclusion to Kingdom of the Wicked trilogy."
,,,,,834.0,0.145,,Royal Assassin,"Fitz has survived his first hazardous mission as kingÃ¢ÂÂs assassin, but is left little more than a cripple. Battered and bitter, he vows to abandon his oath to King Shrewd, remaining in the distant mountains. But love and events of terrible urgency draw him back to the court at Buckkeep, and into the deadly intrigues of the royal family. Renewing their vicious attacks on the coast, the Red-Ship Raiders leave burned-out villages and demented victims in their wake. The kingdom is also under assault from within, as treachery threatens the throne of the ailing king. In this time of great danger, the fate of the kingdom may rest in FitzÃ¢ÂÂs handsÃ¢ÂÂand his role in its salvation may require the ultimate sacrifice."
,,,,,11372.0,0.145,,The Secret Diary of Anne Boleyn,"In this ""energetic"" (Kirkus Reviews) re-creation of Anne Boleyn's tragic life -- and death -- Robin Maxwell offers a pitch-perfect version of a bawdy and exuberant time filled with lust, betrayal, love, and murder.When the young Queen Elizabeth I is entrusted with Anne Boleyn's secret diary, she discovers a great deal about the much-maligned mother she never knew. And on learning the truth about her lascivious and despotic father, Henry VIII, she vows never to relinquish control to any man. But this avowal doesn't prevent Elizabeth from pursuing a torrid love affair with her horsemaster, Robin Dudley -- described with near-shocking candor -- as too are Anne's graphic trysts with a very persistent and lustful Henry. Blending a historian's attention to accuracy with a novelist's artful rendering, Maxwell weaves compelling descriptions of court life and devastating portraits of actual people into her naughty, page-turning tale. The result is a masterpiece of historical fiction -- so prophetic of our time that one would think it were ripped from today's headlines."
,,,,,2007.0,0.143,,The Lady Elizabeth,"Following the tremendous success of her first novel, Innocent Traitor, which recounted the riveting tale of the doomed Lady Jane Grey, acclaimed historian and New York Times bestselling author Alison Weir turns her masterly storytelling skills to the early life of young Elizabeth Tudor, who would grow up to become England's most intriguing and powerful queen. Even at age two, Elizabeth is keenly aware that people in the court of her father, King Henry VIII, have stopped referring to her as ""Lady Princess"" and now call her ""the Lady Elizabeth."" Before she is three, she learns of the tragic fate that has befallen her mother, the enigmatic and seductive Anne Boleyn, and that she herself has been declared illegitimate, an injustice that will haunt her."
,,,,,6649.0,0.142,,Illuminations,"One of the most extraordinary women of the Middle Ages, Hildegard von BingenÃ¢ÂÂBenedictine abbess, healer, composer, saintÃ¢ÂÂexperienced mystic visions from a very young age. Offered by her noble family to the Church at the age of eight, she lived for years in forced silence. But through the study of books and herbs, through music and the kinship of her church sisters, Hildegard found her way from a life of submission to a calling that celebrated the divine mother and the glories all around us. In this brilliantly researched and insightful novel, Mary Sharratt offers a deeply moving portrait of a woman willing to risk everything for what she believed, a triumphant exploration of the life she might well have lived."
