algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,8156.0,0.313,,Lovely War,"It's 1917, and World War I is at its zenith when Hazel and James first catch sight of each other at a London party. She's a shy and talented pianist; he's a newly minted soldier with dreams of becoming an architect. When they fall in love, it's immediate and deep--and cut short when James is shipped off to the killing fields.Aubrey Edwards is also headed toward the trenches. A gifted musician who's played Carnegie Hall, he's a member of the 15th New York Infantry, an all-African-American regiment being sent to Europe to help end the Great War. Love is the last thing on his mind. But that's before he meets Colette Fournier, a Belgian chanteuse who's already survived unspeakable tragedy at the hands of the Germans.Thirty years after these four lovers' fates collide, the Greek goddess Aphrodite tells their stories to her husband, Hephaestus, and her lover, Ares, in a luxe Manhattan hotel room at the height of World War II. She seeks to answer the age-old question: Why are Love and War eternally drawn to one another? But her quest for a conclusion that will satisfy her jealous husband uncovers a multi-threaded tale of prejudice, trauma, and music and reveals that War is no match for the power of Love.A sweeping, multi-layered romance with a divine twist, by the Printz Honor-winning author of The Passion of Dolssa, set in the perilous days of World Wars I and II."
,,,,,923.0,0.31,,Her Innocent Marine,"In the fall of 2004, Marine Corporal, Danny Shaunessey, is bound for the war in Iraq. Fearing that he could die in combat, he embarks on a mission to lose his virginity prior to deployment.Beth Kelly is an animal-loving veterinary technician looking for a gallant hero. The Marines are always looking for A Few Good Men. BethÃ¢ÂÂs only looking for one. A stray kitten brings them together. But after a few idyllic days together, war pulls them apart.Her Innocent Marine is an old-fashioned romance with a touch of eroticism. ItÃ¢ÂÂs also a gritty and graphic portrayal of the realities of war. War destroys both bodies and minds. Can it also destroy love?"
,,,,,10459.0,0.31,,What It is Like to Go to War,"From the author of the New York Times bestseller Matterhorn, this is a powerful nonfiction book about the experience of combat and how inadequately we prepare our young men and women for war.War is as old as humankind, but in the past, warriors were prepared for battle by ritual, religion and literature -- which also helped bring them home. In a compelling narrative, Marlantes weaves riveting accounts of his combat experiences with thoughtful analysis, self-examination and his readings -- from Homer to the Mahabharata to Jung. He talks frankly about how he is haunted by the face of the young North Vietnamese soldier he killed at close quarters and how he finally finds a way to make peace with his past. Marlantes discusses the daily contradictions that warriors face in the grind of war, where each battle requires them to take life or spare life, and where they enter a state he likens to the fervor of religious ecstasy.Just as Matterhorn is already being acclaimed as a classic of war literature, What It Is Like To Go To War is set to become required reading for anyone -- soldier or civilian -- interested in this visceral and all too essential part of the human experience."
,,,,,11805.0,0.307,,Batman: Hush,"The complete critically acclaimed and best-selling tale is now available in one sensational volume.BATMAN: HUSH is a thrilling mystery of action, intrigue, and deception penned by Jeph Loeb (BATMAN: THE LONG HALLOWEEN) and illustrated by comics superstar Jim Lee (ALL STAR BATMAN & ROBIN, THE BOY WONDER) in which Batman sets out to discover the identity of a mysterious mastermind using the Joker, Riddler, Ra's al Ghul and the Dark Knight's other enemies - and allies - as pawns in a plan to wreak havoc.This volume collects Batman #609-619 as well as the 6-page segment from Wizard #0 and a 2-page origin story that originally appeared at dccomics.com."
,,,,,12536.0,0.306,,With the Old Breed: At Peleliu and Okinawa,"In his own book, Wartime, Paul Fussell called With the Old Breed ""one of the finest memoirs to emerge from any war."" John Keegan referred to it in The Second World War as ""one of the most arresting documents in war literature."" And Studs Terkel was so fascinated with the story he interviewed its author for his book, ""The Good War."" What has made E.B. Sledge's memoir of his experience fighting in the South Pacific during World War II so devastatingly powerful is its sheer honest simplicity and compassion.Now including a new introduction by Paul Fussell, With the Old Breed presents a stirring, personal account of the vitality and bravery of the Marines in the battles at Peleliu and Okinawa. Born in Mobile, Alabama in 1923 and raised on riding, hunting, fishing, and a respect for history and legendary heroes such as George Washington and Daniel Boone, Eugene Bondurant Sledge (later called ""Sledgehammer"" by his Marine Corps buddies) joined the Marines the year after the bombing of Pearl Harbor and from 1943 to 1946 endured the events recorded in this book. In those years, he passed, often painfully, from innocence to experience.Sledge enlisted out of patriotism, idealism, and youthful courage, but once he landed on the beach at Peleliu, it was purely a struggle for survival. Based on the notes he kept on slips of paper tucked secretly away in his New Testament, he simply and directly recalls those long months, mincing no words and sparing no pain. The reality of battle meant unbearable heat, deafening gunfire, unimaginable brutality and cruelty, the stench of death, and, above all, constant fear. Sledge still has nightmares about ""the bloody, muddy month of May on Okinawa."" But, as he also tellingly reveals, the bonds of friendship formed then will never be severed.Sledge's honesty and compassion for the other marines, even complete strangers, sets him apart as a memoirist of war. Read as sobering history or as high adventure, With the Old Breed is a moving chronicle of action and courage."
,,,,,10979.0,0.302,,It Began With Ashes,"Peace in Wroge came at a price.The cost?War.Wroge was divided by the Saive War. The Arneuton kingdom enslaved the Keltir clans into their invasion, and swept across the territory, converting and conscripting the weak, culling the strong. Five Years of war, the blood of four races, millions of deaths. The Arneut conquered. The Keltir were released from their imprisonment, but the Vikir and Narz were forever banished from Wroge's borders.Draven fought for peace. He fought another man's war and paid for his freedom in blood. But even peace comes with its price. Taxes to another man's king. Draven's fight might have ended with the Saive War, but the struggle to afford safety for his family is far from over.When the Vikir threaten Wroge's northern border they come with a debt of their own. And it's not taxes they're after. They come because of the Keltir's betrayal in the Saive War. They come from blood.But Wroge's fate won't be decided by ageing warriors and old grudges. The lives of four young men, divided by peace, united by conflict, will shape the future of the war torn land.'It Began With Ashes' is the story of how life's greatest struggle is to accept who you are - a tale of broken promises, bitter grudges, and brotherhoods bound in blood."
,,,,,6274.0,0.302,,The Crimson Pact Volume One,"The digital Special Edition of Volume 1 includes sixteen bonus behind-the-scene ""about the stories"" essays.The moment of the demonsÃ¢ÂÂ defeat became their greatest victory.In the carnage after the last great battle against the demons, a doomed general discovers their hidden victory. Instead of being annihilated, unspeakable evil escaped into many unsuspecting worlds. To fight them, the men and women of the Crimson Pact must sacrifice everythingÃ¢ÂÂincluding their own lives.In volume one, explore 26 stories (over 500 pages in print!) based on the worlds of The Crimson Pact about the valiant men and women who refuse to let the demons win, and those unfortunate souls caught in the epic struggle raging across the multiverse. New York Times Bestselling author and Campbell award nominee, Larry Correia and many urban fantasy, steampunk, sci-fi, horror, and fantasy writers tell the tales in this diverse collection of short stories, flash fiction, and novellas. Volume One has stories by Patrick M. Tracy, Richard Lee Byers, Jess Hartley, Donald J. Bingle, Chris Pierson, Barbara J. Webb, Kelly Swails, Sarah Hans, Patrick S. Tomlinson, Sarah Kanning, Isaac Bell, Elaine Blose, Kathy Watness, Daniel Myers, Justin Swapp, Rebecca L. Brown, Gloria Weber, Garrett Piglia, T.S. Rhodes, Lester Smith, ChantÃÂ© McCoy, Suzzane Myers, EA Younker, Craig Nybo, and Larry Correia."
,,,,,11390.0,0.301,,Now We Are Six,"When We Were Very Young and Now We Are Six complete the four-volume set of deluxe editions of the Milne and Shepard classic works. Like their companions, the Winnie-the-Pooh 80th Anniversary Edition and The House At Pooh Corner, these beautiful books feature full-color artwork on cream-colored stock. The imaginative charm that has made Pooh the worldÃ¢ÂÂs most famous bear pervades the pages of MilneÃ¢ÂÂs poetry, and Ernest H. ShepardÃ¢ÂÂs witty and loving illustrations enhance these truly delightful gift editions."
,,,,,11846.0,0.299,,"Barefoot Gen, Volume Ten: Never Give Up","Cartoonist Keiji Nakazawa was seven years old and living in Hiroshima in the early days of August 1945 when the city was destroyed by an atomic bomb dropped by the United States. Starting a few months before that event, his ten-volume saga Barefoot Gen shows life in Japan after years of war and privations, as seen through the eyes of seven-year-old Gen Nakaoka. As Volume Ten begins, the year is 1953. Now an apprentice sign painter, Gen has become a skilled artist, while his friends run a thriving dressmaking business. Gen falls in love for the first time, but fails to notice that a good friend has been caught in the clutches of drug addiction. Heartbreak and loss await Gen as the atomic bomb continues to wreak havoc on the lives of people in Hiroshima years after the fact. Yet these tragedies also inspire Gen to make the big move to Tokyo to pursue his career as an artist."
,,,,,10501.0,0.298,,Antigone; Oedipus the King; Electra,"This volume contains three masterpieces by the Greek playwright Sophocles, widely regarded since antiquity as the greatest of all the tragic poets. The vivid translations, which combine elegance and modernity, are remarkable for their lucidity and accuracy, and are equally suitable for reading for pleasure, study, or theatrical performance. The selection of Antigone, Oedipus the King, and Electra not only offers the reader the most influential and famous of Sophocles' works, it also presents in one volume the two plays dominated by a female heroic figure, and the experience of the two great dynasties featured in Greek tragedy--the houses of Oedipus and Agamemnon."
,,,,,1099.0,0.297,,The Complete Tales,"This deluxe volume brings all of Beatrix Potter's twenty-three Peter Rabbit tales and verses together in one book. The texts are complete and unabridged, and all the original illustrations, both colour and black and white, are included. The stories are arranged in the order in which they were first published to enable them to be read in the proper sequence for, although each story stands on its own, several are linked together by events and characters.Beatrix Potter's tales were often connected with real places, people or animals so each story has a brief introductory note about its history. The volume also includes four other works by Beatrix Potter which for one reason or another remained unpublished in her lifetime but show new facets of her talent as an illustrator and storyteller.The world of Beatrix Potter, presented here in its entirety, is as appealing now as when it was first created over one hundred years ago."
,,,,,7033.0,0.296,,HuÃ¡ÂºÂ¿ 1968: A Turning Point of the American War in Vietnam,"In the early hours of January 31, 1968, the North Vietnamese launched over one hundred attacks across South Vietnam in what would become known as the Tet Offensive. The lynchpin of Tet was the capture of Hue, Vietnam?s intellectual and cultural capital, by 10,000 National Liberation Front troops who descended from hidden camps and surged across the city of 140,000. Within hours the entire city was in their hands save for two small military outposts. American commanders refused to believe the size and scope of the Front?s presence, ordering small companies of marines against thousands of entrenched enemy troops. After several futile and deadly days, Lieutenant Colonel Ernie Cheatham would finally come up with a strategy to retake the city, block by block and building by building, in some of the most intense urban combat since World War II.With unprecedented access to war archives in the U.S. and Vietnam and interviews with participants from both sides, Bowden narrates each stage of this crucial battle through multiple viewpoints. Played out over 24 days and ultimately costing 10,000 lives, the Battle of Hue was by far the bloodiest of the entire war. When it ended, the American debate was never again about winning, only about how to leave. Hue 1968 is a gripping and moving account of this pivotal moment."
,,,,,5294.0,0.295,,The Best and the Brightest,"The Best and the Brightest is David Halberstam's masterpiece, the defining history of the making of the Vietnam tragedy. Using portraits of America's flawed policy makers and accounts of the forces that drove them, The Best and the Brightest reckons magnificently with the most important abiding question of our country's recent history: Why did America become mired in Vietnam and why did it lose? As the definitive single-volume answer to that question, this enthralling book has never been superseded. It's an American classic."
,,,,,2482.0,0.294,,My Confession: Recollections of a Rogue,"Samuel Chamberlain's My Confession is a classic, ribald tale of nineteenth-century life. Perhaps the best written account of a soldier's adventures and misadventures in the Mexican War and its aftermath, this unexpurgated edition is now available for the first time, complete with over 150 of Chamberlain's wonderful textual illustrations reproduced in full color. If you enjoyed the Chamberlain paintings assembled in Sam Chamberlain's Mexican War:The San Jacinto Museum of History Paintings, you will be fascinated by the tale in My Confession that goes with it and beyond it into Chamberlain's adventures with the scalp-hunting Glanton Gang (the story that Cormac McCarthy used as the basis for his celebrated novel Blood Meridian).My Confession is the story of Samuel Chamberlain, a Boston boy who hoped to be a theological student but could not control his amorous and pugilistic inclinations and so left for the West. According to his ""Confession,"" he seduced countless women in the U.S. and Mexico, never missed a fandango, fought gallantly against Mexican guerrillas, and rode with the First Dragoons into the Battle of Buena Vista. His remarkable story is pure melodrama, but Goetzmann has proven by his painstaking research that much of it is true.The editor's annotations are a valuable contribution to an account that virtually every historian of the Mexican War has used."
,,,,,12111.0,0.293,,All Rivers Run to the Sea,"In this first volume ofÃÂ his two-volume autobiography, Wiesel takes us from his childhood memories of a traditional and loving Jewish family in theÃÂ Romanian village of Sighet through the horrors of Auschwitz and Buchenwald and the years of spiritual struggle, to his emergence asÃÂ a witness for the Holocaust's martyrs and survivors andÃÂ for the State of Israel, and as a spokesman for humanity.ÃÂ  With 16 pages of black-and-white photographs.""From the abyss of the death campsÃÂ Wiesel has come as a messenger to mankind--not with a message of hate and revenge, but with one of brotherhood and atonement.""--From the citation for the 1986 Nobel Peace Prize"
,,,,,6973.0,0.293,,A Woman of No Importance: The Untold Story of the American Spy Who Helped Win World War II,"The never-before-told story of one woman's heroism that changed the course of the Second World War
In 1942, the Gestapo sent out an urgent transmission: ""She is the most dangerous of all Allied spies. We must find and destroy her.""This spy was Virginia Hall, a young American woman--rejected from the foreign service because of her gender and her prosthetic leg--who talked her way into the spy organization deemed Churchill's ""ministry of ungentlemanly warfare,"" and, before the United States had even entered the war, became the first woman to deploy to occupied France.Virginia Hall was one of the greatest spies in American history, yet her story remains untold. Just as she did in Clementine, Sonia Purnell uncovers the captivating story of a powerful, influential, yet shockingly overlooked heroine of the Second World War. At a time when sending female secret agents into enemy territory was still strictly forbidden, Virginia Hall came to be known as the ""Madonna of the Resistance,"" coordinating a network of spies to blow up bridges, report on German troop movements, arrange equipment drops for Resistance agents, and recruit and train guerilla fighters. Even as her face covered WANTED posters throughout Europe, Virginia refused order after order to evacuate. She finally escaped with her life in a grueling hike over the Pyrenees into Spain, her cover blown, and her associates all imprisoned or executed. But, adamant that she had ""more lives to save,"" she dove back in as soon as she could, organizing forces to sabotage enemy lines and back up Allied forces landing on Normandy beaches. Told with Purnell's signature insight and novelistic flare, A Woman of No Importance is the breathtaking story of how one woman's fierce persistence helped win the war."
,,,,,452.0,0.291,,A Long Way Gone: Memoirs of a Boy Soldier,"The devastating story of war through the eyes of a child soldier. Beah tells how, at the age of twelve, he fled attacking rebels and wandered a land rendered unrecognizable by violence. By thirteen, heÃ¢ÂÂd been picked up by the government army, and became a soldier.My new friends have begun to suspect I havenÃ¢ÂÂt told them the full story of my life.Ã¢ÂÂWhy did you leave Sierra Leone?Ã¢ÂÂÃ¢ÂÂBecause there is a war.Ã¢ÂÂÃ¢ÂÂYou mean, you saw people running around with guns and shooting each other?Ã¢ÂÂÃ¢ÂÂYes, all the time.Ã¢ÂÂÃ¢ÂÂCool.Ã¢ÂÂI smile a little.Ã¢ÂÂYou should tell us about it sometime.Ã¢ÂÂÃ¢ÂÂYes, sometime.Ã¢ÂÂ This is how wars are fought now: by children, hopped-up on drugs and wielding AK-47s. Children have become soldiers of choice. In the more than fifty conflicts going on worldwide, it is estimated that there are some 300,000 child soldiers. Ishmael Beah used to be one of them. What is war like through the eyes of a child soldier? How does one become a killer? How does one stop? Child soldiers have been profiled by journalists, and novelists have struggled to imagine their lives. But until now, there has not been a first-person account from someone who came through this hell and survived.In A Long Way Gone, Beah, now twenty-five years old, tells a riveting story: how at the age of twelve, he fled attacking rebels and wandered a land rendered unrecognizable by violence. By thirteen, heÃ¢ÂÂd been picked up by the government army, and Beah, at heart a gentle boy, found that he was capable of truly terrible acts. This is a rare and mesmerizing account, told with real literary force and heartbreaking honesty."
,,,,,8004.0,0.29,,Documents on the Rape of Nanking,"The Japanese Army's invasion of China in 1937 was the first step toward a hemispheric war that would last until the atomic bombing of Hiroshima and Nagasaki in 1945. What ended in one atrocity began with the savage military takeover of China's capital city, which quickly became known as the Rape of Nanking. The Japanese Army's conduct from December 1937 to February 1938 constitutes one of the most barbarous events not just of the war but of the century. The violence was documented at the time and then redocumented during the war crimes trial in Tokyo after the war. This book brings together materials from both moments to provide the first comprehensive dossier of primary sources on the Rape.Part 1, ""The Records,"" includes two sources written as the Rape was underway. The first is a long set of documents produced by the International Committee for the Nanking Safety Zone, a group of foreigners who strove to protect the Chinese residents. The second is a series of letters that American surgeon Dr. Robert Wilson wrote for his family during the same period. These letters are published here for the first time.The evidence compiled by the International Committee and its members would be decisive for the indictments against Japanese leaders at the International Military Tribunal for the Far East in Tokyo. Part 2, ""The Judgments,"" reprints portions of the tribunal's 1948 judgment dealing with the Rape of Nanking, its judicial consequences, and sections of the dissenting judgment of Justice Radhabinod Pal.These contemporary records and judgments create an intimate firsthand account of the Rape of Nanking. Together they are intended to stimulate deeper reflection than previously possible on how and why we assess and assign the burden of war guilt.Timothy Brook is Professor of Chinese History and Associate Director of the Joint Centre for Asia Pacific Studies, University of Toronto, and is coeditor of Nation Asian Elites and National Identities and Culture and The Shaping of Capitalism in Eastern Asia , both published by the University of Michigan Press."
,,,,,10846.0,0.289,,Hearts in Atlantis,"Five interconnected, sequential narratives, set in the years from 1960 to 1999. Each story is deeply rooted in the sixties, and each is haunted by the Vietnam War.Stephen King, whose first novel, Carrie, was published in 1974, the year before the last U.S. troops withdrew from Vietnam, is the first hugely popular writer of the TV generation. Images from that war -- and the protests against it -- had flooded America's living rooms for a decade. Hearts in Atlantis, King's newest fiction, is composed of five interconnected, sequential narratives, set in the years from 1960 to 1999. Each story is deeply rooted in the sixties, and each is haunted by the Vietnam War. In Part One, ""Low Men in Yellow Coats,"" eleven-year-old Bobby Garfield discovers a world of predatory malice in his own neighborhood. He also discovers that adults are sometimes not rescuers but at the heart of the terror. In the title story, a bunch of college kids get hooked on a card game, discover the possibility of protest...and confront their own collective heart of darkness, where laughter may be no more than the thinly disguised cry of the beast. In ""Blind Willie"" and ""Why We're in Vietnam,"" two men who grew up with Bobby in suburban Connecticut try to fill the emptiness of the post-Vietnam era in an America which sometimes seems as hollow -- and as haunted -- as their own lives. And in ""Heavenly Shades of Night Are Falling,"" this remarkable book's denouement, Bobby returns to his hometown where one final secret, the hope of redemption, and his heart's desire may await him. Full of danger, full of suspense, most of all full of heart, Stephen King's new book will take some readers to a place they have never been...and others to a place they have never been able to completely leave."
,,,,,12030.0,0.289,,Welcome to Felicity's World ÃÂ· 1774: Growing Up in Colonial America,Examines life in the American colonies during the Revolutionary War
,,,,,7389.0,0.289,,Sexus,"Sexus is the first volume of the scandalous trilogy The Rosy Crucifixion, Henry Miller's major life workHenry Miller called the end of his life in America and the start of a new, bohemian existence in 1930s Paris his 'rosy crucifixion'. His searing fictionalized autobiography of this time of liberation was banned for nearly twenty years. Sexus, the first volume in The Rosy Crucifixion trilogy, looks back to his early sexual escapades in Brooklyn, and his growing infatuation with the playful, teasing dance hall hostess who will become the great obsession of his life."
,,,,,9443.0,0.286,,Madame Fourcade's Secret War: The Daring Young Woman Who Led France's Largest Spy Network Against Hitler,"The dramatic true story of Marie-Madeleine Fourcade--codename Hedgehog--the woman who headed the largest spy network in occupied France during World War II, from the New York Times bestselling author of Citizens of London and Those Angry Days.In 1941, a thirty-one-year-old Frenchwoman born to privilege and known for her beauty and glamour became the leader of a vast Resistance organization--the only woman to hold such a role. Brave, independent, and a lifelong rebel against her country's conservative, patriarchal society, Marie-Madeleine Fourcade was temperamentally made for the job. Her group's name was Alliance, but the Gestapo dubbed it Noah's Ark because its agents used the names of animals as their aliases. Marie-Madeleine's codename was Hedgehog.No other French spy network lasted as long or supplied as much crucial intelligence as Alliance--and as a result, the Gestapo pursued them relentlessly, capturing, torturing, and executing hundreds of its three thousand agents, including her own lover and many of her key spies. Fourcade had to move her headquarters every week, constantly changing her hair color, clothing, and identity, yet was still imprisoned twice by the Nazis. Both times she managed to escape, once by stripping naked and forcing her thin body through the bars of her cell. The mother of two young children, Marie-Madeleine hardly saw them during the war, so entirely engaged was she in her spy network, preferring they live far from her and out of harm's way. In Madame Fourcade's Secret War, Lynne Olson tells the tense, fascinating story of Fourcade and Alliance against the background of the developing war that split France in two and forced its citizens to live side by side with their hated German occupiers."
,,,,,55.0,0.285,,To Hell and Back,"The classic bestselling war memoir by the most decorated American soldier in World War II, back in print in a trade paperbackOriginally published in 1949, To Hell and Back was a smash bestseller for fourteen weeks and later became a major motion picture starring Audie Murphy as himself. More than fifty years later, this classic wartime memoir is just as gripping as it was then.Desperate to see action but rejected by both the marines and paratroopers because he was too short, Murphy eventually found a home with the infantry. He fought through campaigns in Sicily, Italy, France, and Germany. Although still under twenty-one years old on V-E Day, he was credited with having killed, captured, or wounded 240 Germans. He emerged from the war as America's most decorated soldier, having received twenty-one medals, including our highest military decoration, the Congressional Medal of Honor. To Hell and Back is a powerfully real portrayal of American GI's at war."
,,,,,13103.0,0.284,,The autobiography of Howard Spring;,"The autobiography of a man who was once one of the most popular authors in Britain, the volume comprising three previous autobiographical works --Heaven Lies About Us (1939), In The Meantime (1942), and And Another Thing (1946)."
,,,,,6371.0,0.284,,Batman: Harley and Ivy,"The sexy, madcap super-villain duo of Harley Quinn and Poison Ivy plan to take down Batman once and for all in this uproariously funny volume. But first, Harley has to convince Ivy that she has what it takes to be a villain in Gotham City! This volume features a fantastic 3-chapter story written by Paul Dini and illustrated by Bruce Timm, the award-winning producers of Batman: The Animated Series, plus a story by superstars talents Judd Winick and Joe Chiodo.Collects the miniseries Batman: Harley and Ivy #1-3; Harley and Ivy: Love on the Lam, and a story from Batman: Gotham Knights #14."
,,,,,12472.0,0.281,,Wool Omnibus,"This Omnibus Edition collects the five Wool books into a single volume. The first Wool story was released as a standalone short in July of 2011. Due to reviewer demand, the rest of the story was released over the next six months. This is the story of mankind clawing for survival, of mankind on the edge. The world outside has grown unkind, the view of it limited, talk of it forbidden. But there are always those who hope, who dream. These are the dangerous people, the residents who infect others with their optimism. Their punishment is simple. They are given the very thing they profess to want: They are allowed outside.Alternate cover for B0071XO8RA"
,,,,,511.0,0.28,,Mad Love,"In this third volume of the Don't Close Your Eyes series, the love triangle between Jase, Kinsley and Klive stalls.Exhausted with Klive's mind games, Kinsley cozies up to Jase.At long last, Kinsley is his to urge toward the wild side he's used to living on, but is she cut out for his way of life?Similarly frustrated by Kinsley, Klive steps back, resolved to define her as a momentary lapse in judgement. He embraces his responsibilities for Nightshade without reservation.While 'sweet Kins' loses her inhibitions with Jase, she meets a side of herself she doesn't recognize. An inner war ensues as she simultaneously battles old enemies but adds a scary new one when testing the temper of not only Inferno, but the biker gang's leader, Ray, after he threatens her and her co-worker, Sara.Not one to back down, Kinsley's foolish mouth pushes her luck to dangerous places.Despite his best attempts to allow Jase to carry his own baggage, Klive deploys his alter ego in disguise and steps off the sidelines to stand beside Kinsley in keeping Inferno at bay, officially bringing Nightshade into an inevitable turf war.Henley has a face! He's real and has her back, but in accepting his protection, Kinsley draws closest to the one placing her in the most peril due to his disrespect of those who control Nightshade and Klive.Set in the tropical locales of Florida, this dual POV romantic suspense follows Klive, Kinsley and Jase into their perilous conflicts between good, evil, love, hate and the bounds they break when pushed to their limits."
,,,,,1919.0,0.28,,Hitch 22: A Memoir,"Over the course of his 60 years, Christopher Hitchens has been a citizen of both the United States and the United Kingdom. He has been both a socialist opposed to the war in Vietnam and a supporter of the U.S. war against Islamic extremism in Iraq. He has been both a foreign correspondent in some of the world's most dangerous places and a legendary bon vivant with an unquenchable thirst for alcohol and literature. He is a fervent atheist, raised as a Christian, by a mother whose Jewish heritage was not revealed to him until her suicide.  In other words, Christopher Hitchens contains multitudes. He sees all sides of an argument. And he believes the personal is political. This is the story of his life, a life lived large."
,,,,,10932.0,0.279,,The Good Soldier ÃÂ vejk,"In The Good Soldier ÃÂ vejk, celebrated Czech writer and anarchist Jaroslav HaÃÂ¡ek combined dazzling wordplay and piercing satire in a hilariously subversive depiction of the futility of war.Good-natured and garrulous, ÃÂ vejk becomes the Austrian army's most loyal Czech soldier when he is called up on the outbreak of World War I -- although his bumbling attempts to get to the front serve only to prevent him from reaching it. Playing cards and getting drunk, he uses all his cunning and genial subterfuge to deal with the police, clergy, and officers who chivy him toward battle.Cecil Parrott's vibrant translation conveys the brilliant irreverence of this classic about a hapless Everyman caught in a vast bureaucratic machine."
,,,,,7901.0,0.277,,The Arabian Nights,"This volume reproduces the 1932 Modern Library edition, for which Bennett A. Cerf chose the most famous and representative stories from Sir Richard F. Burton's multivolume translation, and includes Burton's extensive and acclaimed explanatory notes. The tales of told by Shahrazad over a thousand and one nights to delay her execution by the vengeful King Shahriyar have become among the most popular in both Eastern and Western literature, as recounted by Sir Francis Burton. From the epic adventures of ""Aladdin and the Enchanted Lamp"" to the farcical ""Young Woman and her Five Lovers"" and the social criticism of ""The Tale of the Hunchback"", the stories depict a fabulous world of all-powerful sorcerers, jinns imprisoned in bottles and enchanting princesses. But despite their imaginative extravagance, the Tales are anchored to everyday life by their realism, providing a full and intimate record of medieval Islam.'"
,,,,,1731.0,0.277,,Seasons of Love and War,"SEASONS OF LOVE AND WAR is a historical family saga and epic love story. Childhood sweethearts Beth Ann Rose and Kaylob Shawn OÃ¢ÂÂBrien just want to get married and pursue their dream careers, but the Vietnam War changes everything when Kaylob is drafted into the Army and declared dead. Beth Ann has a complete emotional melt down and starts to have visions of him in the jungles of Vietnam. Is he alive or has she completely lost her mind?"
,,,,,2345.0,0.276,,Eisenhower in War and Peace,"NAMED ONE OF THE BEST BOOKS OF THE YEAR BY
The Christian Science Monitor Ã¢ÂÂ¢ St. Louis Post-Dispatch
In his magisterial bestseller FDR, Jean Edward Smith gave us a fresh, modern look at one of the most indelible figures in American history. Now this peerless biographer returns with a new life of Dwight D. Eisenhower that is as full, rich, and revealing as anything ever written about AmericaÃ¢ÂÂs thirty-fourth president. As America searches for new heroes to lead it out of its present-day predicaments, Jean Edward SmithÃ¢ÂÂs achievement lies in reintroducing us to a hero from the past whose virtues have become clouded in the mists of history. Here is Eisenhower the young dreamer, charting a course from Abilene, Kansas, to West Point, to Paris under Pershing, and beyond. Drawing on a wealth of untapped primary sources, Smith provides new insight into IkeÃ¢ÂÂs maddening apprenticeship under Douglas MacArthur in Washington and the Philippines. Then the whole panorama of World War II unfolds, with EisenhowerÃ¢ÂÂs superlative generalship forging the Allied path to victory through multiple reversals of fortune in North Africa and Italy, culminating in the triumphant invasion of Normandy. Smith also gives us an intriguing examination of IkeÃ¢ÂÂs finances, details his wartime affair with Kay Summersby, and reveals the inside story of the 1952 Republican convention that catapulted him to the White House.SmithÃ¢ÂÂs chronicle of EisenhowerÃ¢ÂÂs presidential years is as compelling as it is comprehensive. Derided by his detractors as a somnambulant caretaker, Eisenhower emerges in SmithÃ¢ÂÂs perceptive retelling as both a canny politician and a skillful, decisive leader. Smith convincingly portrays an Eisenhower who engineered an end to AmericaÃ¢ÂÂs three-year no-win war in Korea, resisted calls for preventative wars against the Soviet Union and China, and boldly deployed the Seventh Fleet to protect Formosa from invasion. This Eisenhower, Smith shows us, stared down Khrushchev over Berlin and forced the withdrawal of British, French, and Israeli forces from the Suez Canal. He managed not only to keep the peaceÃ¢ÂÂafter Ike made peace in Korea, not one American soldier was killed in action during his tenureÃ¢ÂÂbut also to enhance AmericaÃ¢ÂÂs prestige in the Middle East and throughout the world.Domestically, Eisenhower reduced defense spending, balanced the budget, constructed the interstate highway system, and provided social security coverage for millions who were self-employed. Ike believed that traditional American values encompassed change and progress.Unmatched in insight, Eisenhower in War and Peace at last gives us an Eisenhower for our timeÃ¢ÂÂand for the ages.Praise for Eisenhower in War and Peace
ÃÂ 
 Ã¢ÂÂ[A] fine new biography . . . [EisenhowerÃ¢ÂÂs] White House years need a more thorough exploration than many previous biographers have given them. Smith, whose long, distinguished career includes superb one-volume biographies of Grant and Franklin Roosevelt, provides just that.Ã¢ÂÂÃ¢ÂÂThe Washington Post ÃÂ  Ã¢ÂÂHighly readable . . . [Smith] shows us that [EisenhowerÃ¢ÂÂs] ascent to the highest levels of the military establishment had much more to do with his easy mastery of politics than with any great strategic or tactical achievements.Ã¢ÂÂÃ¢ÂÂThe Wall Street Journal ÃÂ  Ã¢ÂÂAlways engrossing . . . Smith portrays a genuinely admirable Eisenhower: smart, congenial, unpretentious, and no ideologue. Despite competing biographies from Ambrose, Perret, and DÃ¢ÂÂEste, this is the best.Ã¢ÂÂÃ¢ÂÂPublishers Weekly (starred review)"
,,,,,12021.0,0.273,,The Nightingale,"Despite their differences, sisters Vianne and Isabelle have always been close. Younger, bolder Isabelle lives in Paris while Vianne is content with life in the French countryside with her husband Antoine and their daughter. But when the Second World War strikes, Antoine is sent off to fight and Vianne finds herself isolated so Isabelle is sent by their father to help her. As the war progresses, the sisters' relationship and strength are tested. With life changing in unbelievably horrific ways, Vianne and Isabelle will find themselves facing frightening situations and responding in ways they never thought possible as bravery and resistance take different forms in each of their actions."
